Date,City,Cause of Death
04/03/2016,Baja California,Suicide
04/03/2016,Zacatecas,Drowning
04/05/2016,Baja California,Homicide
04/06/2016,Nayarit,Other Accident
04/07/2016,Quintana Roo,Drowning
04/09/2016,Coahuila,Veh. Accid-Auto
04/10/2016,Quintana Roo,Homicide
04/16/2016,Baja California,Other Accident
04/16/2016,Jalisco,Homicide
04/17/2016,Baja California,Homicide
04/19/2016,Baja California Sur,Veh. Accid-Auto
04/19/2016,Baja California Sur,Veh. Accid-Auto
04/19/2016,Jalisco,Homicide
04/20/2016,Chiapas,Other Accident
04/21/2016,Sonora,Veh. Accid-Auto
04/21/2016,Yucatan,Veh. Accid-Auto
04/22/2016,Quintana Roo,Other Accident
04/22/2016,Sonora,Suicide
04/24/2016,Baja California,Other Accident
04/24/2016,Guanajuato,Suicide
04/24/2016,Sonora,Veh. Accid-Auto
04/26/2016,Baja California,Veh. Accid-Pedestr.
05/01/2016,Baja California,Veh. Accid-Other
05/01/2016,Guanajuato,Suicide
05/01/2016,Sinaloa,Drowning
05/02/2016,Veracruz ,Veh. Accid-Other
05/04/2016,Baja California,Suicide
05/05/2016,Jalisco,Suicide
05/05/2016,San Luis Potosi,Veh. Accid-Pedestr.
05/07/2016,Baja California,Homicide
05/07/2016,Chihuahua,Homicide
05/08/2016,Baja Californa Sur,Homicide
05/08/2016,Baja California,Homicide
05/13/2016,Jalisco,Homicide
05/13/2016,Quintana Roo,Drowning
05/14/2016,Sonora,Veh. Accid-Auto
05/15/2016,Baja California,Veh. Accid-Pedestr.
05/15/2016,Baja California,Homicide
05/18/2016,Morelos,Homicide
05/21/2016,Baja California,Drug-Related
05/21/2016,Jalisco,Homicide
05/24/2016,Baja California,Homicide
05/24/2016,Chihuahua,Suicide
05/27/2016,Quintana Roo,Other Accident
05/27/2016,Sonora,Veh. Accid-Auto
05/28/2016,Baja California,Veh. Accid-Pedestr.
05/31/2016,Chihuahua,Homicide
06/02/2016,Jalisco,Veh. Accid-Auto
06/03/2016,Chihuahua,Homicide
06/04/2016,Baja California,Veh. Accid-Motorcy.
06/04/2016,Baja California,Veh. Accid-Pedestr.
06/04/2016,Baja California,Veh. Accid-Motorcy.
06/05/2016,Baja California,Veh. Accid-Pedestr.
06/07/2016,Baja California Sur,Suicide
06/08/2016,Baja California,Homicide
06/08/2016,Chihuahua,Homicide
06/08/2016,Tamaulipas,Drowning
06/12/2016,Baja California,Veh. Accid-Auto
06/13/2016,Baja California,Suicide
06/15/2016,Baja California Sur,Drowning
06/15/2016,Baja California Sur,Drowning
06/18/2016,Quintana Roo,Other Accident
06/19/2016,Baja California,Homicide
06/20/2016,Chihuahua,Homicide
06/20/2016,Durango,Suicide
06/21/2016,Baja California Sur,Drowning
06/27/2016,Quintana Roo,Veh. Accid-Motorcy.
06/28/2016,Quintana Roo,Drowning
06/28/2016,Sinaloa,Homicide
07/04/2016,Guanajuato -  Mexico,Other Accident
07/09/2016,Tamaulipas -  Mexico,Homicide
07/09/2016,Tamaulipas -  Mexico,Homicide
07/09/2016,Tamaulipas -  Mexico,Homicide
07/10/2016,Baja California -  Mexico,Homicide
07/10/2016,Coahuila -  Mexico,Veh. Accid-Auto
07/11/2016,Nayarit -  Mexico,Veh. Accid-Auto
07/14/2016,Baja California -  Mexico,Homicide
07/14/2016,Michoacan -  Mexico,Other Accident
07/16/2016,Baja California -  Mexico,Suicide
07/18/2016,Jalisco -  Mexico,Suicide
07/18/2016,Quintana Roo -  Mexico,Suicide
07/18/2016,Sinaloa -  Mexico,Veh. Accid-Auto
07/18/2016,Sonora -  Mexico,Veh. Accid-Auto
07/19/2016,Tamaulipas -  Mexico,Homicide
07/20/2016,Baja California Sur -  Mexico,Drowning
07/22/2016,Jalisco -  Mexico,Drowning
07/22/2016,Tamaulipas -  Mexico,Homicide
07/23/2016,Tamaulipas -  Mexico,Veh. Accid-Auto
07/28/2016,Jalisco -  Mexico,Veh. Accid-Auto
07/28/2016,Sonora -  Mexico,Veh. Accid-Pedestr.
07/29/2016,Baja California -  Mexico,Homicide
07/29/2016,Baja California -  Mexico,Veh. Accid-Auto
07/29/2016,Puebla -  Mexico,Veh. Accid-Pedestr.
07/30/2016,Veracruz -  Mexico,Other Accident
08/01/2016,Jalisco -  Mexico,Other Accident
08/01/2016,Jalisco -  Mexico,Other Accident
08/03/2016,Tamaulipas -  Mexico,Drowning
08/04/2016,Baja California -  Mexico,Drowning
08/04/2016,Quintana Roo -  Mexico,Veh. Accid-Pedestr.
08/05/2016,Baja California Sur -  Mexico,Drowning
08/07/2016,Sonora -  Mexico,Homicide
08/07/2016,Sonora -  Mexico,Veh. Accid-Pedestr.
08/07/2016,Sonora -  Mexico,Homicide
08/08/2016,Tamaulipas -  Mexico,Homicide
08/14/2016,Sonora -  Mexico,Drowning
08/20/2016,Chihuahua -  Mexico,Homicide
08/23/2016,Quintana Roo -  Mexico,Veh. Accid-Motorcy.
08/24/2016,Quintana Roo -  Mexico,Drowning
08/25/2016,Baja California -  Mexico,Veh. Accid-Pedestr.
08/26/2016,Chihuahua - Chihuahua,Drug-Related
08/28/2016,Baja California -  Mexico,Veh. Accid-Auto
08/30/2016,Baja California -  Mexico,Drug-Related
09/02/2016,Nayarit -  Mexico,Maritime Accident
09/02/2016,Quintana Roo -  Mexico,Other Accident
09/03/2016,Jalisco -  Mexico,Homicide
09/04/2016,Baja California Sur -  Mexico,Other Accident
09/05/2016,Baja California -  Mexico,Suicide
09/06/2016,San Luis Potosi -  Mexico,Veh. Accid-Pedestr.
09/07/2016,Jalisco -  Mexico,Suicide
09/08/2016,Baja California -  Mexico,Homicide
09/10/2016,Chihuahua - Chihuahua,Suicide
09/10/2016,Nuevo Leon -  Mexico,Suicide
09/13/2016,Nuevo Leon -  Mexico,Veh. Accid-Auto
09/14/2016,Nuevo Leon -  Mexico,Homicide
09/18/2016,Nayarit -  Mexico,Homicide
09/24/2016,Chihuahua - Chihuahua,Veh. Accid-Auto
09/24/2016,Jalisco -  Mexico,Homicide
09/28/2016,Sonora -  Mexico,Drowning
10/01/2016,Baja California -  Mexico,Veh. Accid-Auto
10/02/2016,Chihuahua - Chihuahua,Homicide
10/05/2016,Colima -  Mexico,Veh. Accid-Auto
10/06/2016,Chihuahua -  Mexico,Homicide
10/07/2016,Baja California -  Mexico,Suicide
10/07/2016,Sonora -  Mexico,Veh. Accid-Auto
10/09/2016,Baja California -  Mexico,Homicide
10/09/2016,Baja California -  Mexico,Veh. Accid-Auto
10/11/2016,Chihuahua -  Mexico,Homicide
10/12/2016,Baja California -  Mexico,Homicide
10/12/2016,Chihuahua -  Mexico,Homicide
10/15/2016,Baja California -  Mexico,Veh. Accid-Motorcy.
10/16/2016,Sinaloa -  Mexico,Maritime Accident
10/18/2016,Baja California -  Mexico,Other Accident
10/18/2016,Chihuahua -  Mexico,Homicide
10/27/2016,Sinaloa -  Mexico,Homicide
10/28/2016,Chihuahua -  Mexico,Homicide
10/30/2016,Baja California -  Mexico,Suicide
11/02/2016,Chihuahua -  Mexico,Homicide
11/04/2016,Chihuahua - Chihuahua,Veh. Accid-Auto
11/04/2016,Sonora -  Mexico,Drowning
11/06/2016,Baja California -  Mexico,Homicide
11/07/2016,Quintana Roo -  Mexico,Other Accident
11/08/2016,Quintana Roo -  Mexico,Drowning
11/09/2016,Baja California -  Mexico,Homicide
11/12/2016,Baja California -  Mexico,Drug-Related
11/13/2016,Baja California -  Mexico,Veh. Accid-Auto
11/14/2016,Merida -  Mexico,Suicide
11/15/2016,Sonora -  Mexico,Other Accident
11/17/2016,Baja California -  Mexico,Drug-Related
11/17/2016,Baja California -  Mexico,Homicide
11/17/2016,Quintana Roo -  Mexico,Drowning
11/17/2016,Sinaloa -  Mexico,Homicide
11/18/2016,Chihuahua -  Mexico,Veh. Accid-Auto
11/19/2016,Baja California -  Mexico,Homicide
11/19/2016,Sonora -  Mexico,Veh. Accid-Auto
11/20/2016,Guerrero -  Mexico,Other Accident
11/20/2016,Nayarit -  Mexico,Drowning
11/23/2016,State of Mexico -  Mexico,Homicide
11/26/2016,Quintana Roo -  Mexico,Drowning
11/27/2016,Chihuahua -  Mexico,Homicide
11/28/2016,Baja California -  Mexico,Homicide
12/01/2016,Durango -  Durango,Other Accident
12/03/2016,Baja California -  Mexico,Veh. Accid-Auto
12/03/2016,Jalisco -  Mexico,Maritime Accident
12/04/2016,Chihuahua -  Mexico,Other Accident
12/04/2016,Sinaloa -  Mexico,Veh. Accid-Auto
12/11/2016,San Salvador -  Mexico ,Suicide
12/12/2016,Baja California -  Mexico,Homicide
12/16/2016,Baja California -  Mexico,Homicide
12/16/2016,Jalisco -  Mexico,Veh. Accid-Auto
12/18/2016,Quintana Roo -  Mexico,Drowning
12/21/2016,Colima -  Mexico,Homicide
12/25/2016,Quintana Roo -  Mexico,Drowning
12/26/2016,Guanajuato -  Mexico,Other Accident
12/27/2016,Chihuahua -  Mexico,Homicide
12/28/2016,Chihuahua -  Mexico,Veh. Accid-Auto
12/29/2016,Baja California Sur -  Mexico,Veh. Accid-Auto
12/29/2016,Baja California Sur -  Mexico,Veh. Accid-Auto
12/29/2016,Nayarit -  Mexico,Suicide
12/30/2016,Quintana Roo -  Mexico,Suicide
12/31/2016,San Felipe -  Baja California,Homicide
01/01/2017,Nayarit,Veh. Accid-Auto
01/02/2017,Guanajuato,Homicide
01/02/2017,Guanajuato,Homicide
01/02/2017,Nogales -  Sonora -  Mexico,Veh. Accid-Pedestr.
01/03/2017,Guadalajara -  Jalisco,Homicide
01/03/2017,Guanajuato,Homicide
01/04/2017,Ciudad Juarez -  Chihuahua,Homicide
01/04/2017,Ciudad Juarez - Chihuahua,Other Accident
01/04/2017,Ciudad Juarez - Chihuahua,Suicide
01/04/2017,Guanajuato,Other Accident
01/06/2017,Guadalajara - Jalisco,Other Accident
01/10/2017,Monterrey -  Nuevo Leon,Veh. Accid-Auto
01/11/2017,Nayarit,Suicide
01/12/2017,Puerto Vallarta -  Jalisco,Drowning
01/14/2017,Zacatecas -  Mexico,Veh. Accid-Auto
01/16/2017,Playa Del Carmen -  Quintana Roo,Homicide
01/17/2017,Ciudad Juarez -  Chihuahua,Homicide
01/18/2017,Ciudad Juarez -  Chihuahua,Homicide
01/19/2017,Ciudad Juarez -  Chihuahua,Homicide
01/20/2017,Tijuana -  Baja California,Veh. Accid-Auto
01/21/2017,Jalisco,Veh. Accid-Auto
01/22/2017,Merida -  Yucatan,Suicide
01/23/2017,Zacatecas,Homicide
01/25/2017,Baja California,Veh. Accid-Auto
01/25/2017,Cancun -  Quintana Roo,Veh. Accid-Auto
01/25/2017,Playa Del Carmen -  Quintana Roo,Veh. Accid-Auto
01/27/2017,Reynosa -  Tamaulipas,Homicide
01/29/2017,Nayarit,Homicide
02/03/2017,Ciudad Juarez -  Chihuahua,Homicide
02/04/2017,Ciudad Juarez -  Chihuahua,Homicide
02/04/2017,Nogales -  Sonora,Homicide
02/06/2017,Cancun -  Quintana Roo,Drowning
02/08/2017,Guanajuato,Suicide
02/09/2017,Acapulco -  Guerrero,Homicide
02/10/2017,Jalisco,Homicide
02/10/2017,Nayarit,Other Accident
02/11/2017,Cancun -  Quintana Roo,Drowning
02/11/2017,Nogales -  Sonora,Homicide
02/13/2017,Durango,Veh. Accid-Auto
02/13/2017,Jalisco,Veh. Accid-Pedestr.
02/14/2017,Nayarit,Veh. Accid-Auto
02/19/2017,Cozumel -  Quintana Roo,Other Accident
02/20/2017,Tijuana -  Baja California,Homicide
02/21/2017,Sinaloa,Veh. Accid-Pedestr.
02/21/2017,Sinaloa,Veh. Accid-Pedestr.
02/22/2017,Punta Pelicano -  Quintana Roo,Drowning
02/23/2017,Playa Del Carmen -  Quintana Roo,Other Accident
02/24/2017,Culiacan -  Sinaloa,Homicide
02/24/2017,Nayarit,Homicide
02/25/2017,Mexicali -  Baja California,Homicide
02/25/2017,Nuevo Leon,Veh. Accid-Auto
02/27/2017,Guerrero,Other Accident
02/28/2017,Ciudad Juarez -  Chihuahua,Homicide
03/01/2017,Puerto Vallarta -  Jalisco,Other Accident
03/04/2017,Guanajuato,Homicide
03/06/2017,Michoacan,Veh. Accid-Auto
03/06/2017,Michoacan,Veh. Accid-Auto
03/07/2017,Akumal -  Quintana Roo,Drowning
03/07/2017,Yautepec -  Oaxaca,Veh. Accid-Auto
03/09/2017,Puerto Vallarta -  Jalisco,Other Accident
03/11/2017,Tijuana -  Baja California,Homicide
03/12/2017,Nuevo Leon,Other Accident
03/14/2017,Chiapa De Corso -  Chiapas,Maritime Accident
03/18/2017,Puerto Penasco -  Sonora,Veh. Accid-Auto
03/22/2017,Ciudad Juarez -  Chihuahua,Homicide
03/22/2017,Hermosillo -  Sonora,Veh. Accid-Auto
03/23/2017,Fronteras -  Sonora,Veh. Accid-Motorcy.
03/26/2017,Cancun -  Quintana Roo,Drowning
03/26/2017,Tijuana -  Baja California,Homicide
03/28/2017,Pochutla -  Oaxaca,Homicide
03/29/2017,Tijuana -  Baja California,Homicide
03/31/2017,Ciudad Juarez,Veh. Accid-Auto
04/02/2017,Hermosillo -  Sonora,Homicide
04/03/2017,Cozumel -  Quintana Roo,Drowning
04/05/2017,Tijuana -  Baja California,Suicide
04/07/2017,Baja California Norte,Veh. Accid-Auto
04/07/2017,Baja California Norte,Veh. Accid-Auto
04/11/2017,Chihuahua,Homicide
04/11/2017,Jalisco,Other Accident
04/12/2017,Jalisco,Other Accident
04/13/2017,Baja California Norte,Other Accident
04/14/2017,Guerrero,Homicide
04/16/2017,Michoacan,Drowning
04/19/2017,Baja California Norte,Homicide
04/19/2017,Sonora,Suicide
04/21/2017,Baja California Sur,Drowning
04/21/2017,Quintana Roo,Drowning
04/26/2017,Jalisco,Other Accident
04/28/2017,Zacatecas,Veh. Accid-Auto
04/28/2017,Zacatecas,Veh. Accid-Auto
04/29/2017,Baja California Norte,Suicide
04/29/2017,Baja California Norte,Drowning
04/29/2017,San Luis Potosi,Veh. Accid-Motorcy.
04/30/2017,Nayarit,Other Accident
05/03/2017,Michoacan,Veh. Accid-Auto
05/04/2017,Jalisco,Suicide
05/04/2017,Veracruz,Homicide
05/07/2017,Baja California Norte,Homicide
05/09/2017,Quintana Roo,Drowning
05/09/2017,Sonora,Homicide
05/12/2017,San Luis Potosi,Veh. Accid-Auto
05/13/2017,Quintana Roo,Drowning
05/14/2017,Jalisco,Veh. Accid-Auto
05/14/2017,Quintana Roo,Drowning
05/19/2017,Baja California Norte,Homicide
05/19/2017,Baja California Norte,Suicide
05/19/2017,Tamaulipas,Veh. Accid-Motorcy.
05/22/2017,Baja California Norte,Veh. Accid-Motorcy.
05/22/2017,Michoacan,Other Accident
05/26/2017,Jalisco,Veh. Accid-Auto
05/28/2017,Tamaulipas,Veh. Accid-Auto
05/29/2017,Chihuahua,Veh. Accid-Auto
05/29/2017,Quintana Roo,Drowning
06/03/2017,Sonora,Veh. Accid-Auto
06/03/2017,Sonora,Veh. Accid-Auto
06/05/2017,Durango,Veh. Accid-Auto
06/05/2017,Sonora,Veh. Accid-Pedestr.
06/09/2017,Baja California,Other Accident
06/09/2017,Tamaulipas,Homicide
06/10/2017,Sonora,Veh. Accid-Auto
06/10/2017,Sonora,Veh. Accid-Auto
06/11/2017,Baja California Norte,Suicide
06/12/2017,Baja California Sur,Suicide
06/13/2017,Zacatecas,Veh. Accid-Auto
06/14/2017,Puebla,Homicide
06/14/2017,Yucatan,Veh. Accid-Other
06/15/2017,Baja California Norte,Homicide
06/15/2017,Chihuahua,Homicide
06/16/2017,Sonora,Maritime Accident
06/18/2017,Chiapas,Suicide
06/18/2017,Jalisco,Homicide
06/19/2017,Chihuahua,Homicide
06/19/2017,Guanajuato,Homicide
06/19/2017,Quintana Roo,Drowning
06/21/2017,Ciudad Juarez,Homicide
06/22/2017,Baja California Norte,Veh. Accid-Auto
06/23/2017,Baja California,Homicide
06/23/2017,Baja California,Homicide
06/24/2017,Zacatecas,Veh. Accid-Motorcy.
06/25/2017,Guanajuato,Homicide
06/28/2017,Baja California,Suicide
06/28/2017,Baja California,Suicide
06/29/2017,Baja California Norte,Veh. Accid-Auto
06/29/2017,Coahuila,Homicide
07/01/2017,Playa Del Carmen -  Quintana Roo,Veh. Accid-Auto
07/02/2017,Cuauhtemoc -  Chihuahua,Other Accident
07/06/2017,Cozumel -  Quintana Roo,Drowning
07/07/2017,Cancun -  Quintana Roo,Suicide
07/09/2017,Tijuana -  Baja California,Homicide
07/12/2017,Chemax -  Quintana Roo,Veh. Accid-Auto
07/12/2017,Isla Mujeres -  Quintana Roo,Suicide
07/13/2017,Huetamo -  Michoacan,Veh. Accid-Auto
07/13/2017,Los Cabos -  Baja California Sur,Drowning
07/16/2017,Ensenada -  Baja California,Veh. Accid-Auto
07/16/2017,Valparaiso -  Zacatecas,Veh. Accid-Auto
07/20/2017,Ciudad Juarez -  Chihuahua,Homicide
07/22/2017,Reynosa -  Tamaulipas,Homicide
07/25/2017,Atlacomulco -  State Of Mexico,Veh. Accid-Auto
07/26/2017,Culiacan -  Sinaloa,Homicide
07/29/2017,Tampico -  Tamaulipas,Veh. Accid-Auto
08/01/2017,Akumal -  Quintana Roo,Drowning
08/01/2017,Isla Mujeres -  Quintana Roo,Drowning
08/02/2017,Pueblo Juarez -  Coquimatlan - Colima,Homicide
08/05/2017,Ensenada -  Baja California,Veh. Accid-Auto
08/06/2017,Cotija De La Paz -  Michoacan,Drowning
08/08/2017,Armeria -  Colima,Veh. Accid-Auto
08/17/2017,Teul Gonzalez -  Zacatecas,Homicide
08/22/2017,Tijuana -  Baja California,Homicide
08/23/2017,Nogales -  Sonora,Suicide
08/27/2017,Cancun -  Quintana Roo,Drowning
08/28/2017,Amecameca -  Puebla,Veh. Accid-Auto
08/28/2017,Amecameca -  Puebla,Veh. Accid-Auto
08/28/2017,Amecameca -  Puebla,Veh. Accid-Auto
08/30/2017,Sabinas Hidalgo -  Nuevo Leon,Veh. Accid-Auto
08/31/2017,Cerritos -  San Luis Potosi,Veh. Accid-Auto
09/05/2017,Zapopan -  Jalisco,Homicide
09/06/2017,Puerto Vallarta -  Jalisco,Veh. Accid-Other
09/10/2017,Salvatierra -  Guanajuato,Homicide
09/12/2017,Leon -  Guanajuato,Homicide
09/13/2017,Cabo San Lucas -  Baja California Sur,Other Accident
09/13/2017,Culiacan -  Sinaloa,Homicide
09/15/2017,Bahia de Baderas - Nayarit,Drowning
09/15/2017,Ensenada -  Baja California,Veh. Accid-Auto
09/25/2017,Cuernavaca -  Morelos,Veh. Accid-Auto
09/25/2017,Zapotlanejo -  Jalisco,Veh. Accid-Auto
09/26/2017,Queretaro -  Queretaro,Homicide
09/30/2017,Ensenada -  Baja California,Veh. Accid-Auto
10/01/2017,Mexicali -  Baja California,Veh. Accid-Motorcy.
10/02/2017,Ixtlahuacan de Los Membrillos -  Jalisco,Veh. Accid-Auto
10/02/2017,Puerto Penasco -  Sonora,Veh. Accid-Motorcy.
10/04/2017,Cozumel -  Quintana Roo,Drowning
10/04/2017,La concepcion Coatipac -  Estado De Mexico,Homicide
10/06/2017,Tijuana -  Baja California,Veh. Accid-Motorcy.
10/07/2017,Playas De Rosarito -  Baja California,Other Accident
10/08/2017,Nogales -  Sonora,Veh. Accid-Auto
10/08/2017,Zamora -  Michoacan,Homicide
10/09/2017,Hermosillo -  Sonora,Veh. Accid-Other
10/11/2017,Cancun -  Quintana Roo,Homicide
10/13/2017,Ciudad Juarez -  Chihuahua,Homicide
10/17/2017,Cabo San Lucas -  Baja California Sur,Drowning
10/17/2017,Ciudad Juarez -  Chihuahua,Homicide
10/18/2017,Cozumel -  Quintana Roo,Drowning
10/18/2017,La Paz -  Baja California Sur,Homicide
10/21/2017,Zapopan -  Jalisco,Homicide
10/22/2017,Cabo San Lucas -  Baja California Sur,Drowning
10/22/2017,Cabo San Lucas -  Baja California Sur,Drowning
10/22/2017,Tijuana -  Baja California,Homicide
10/24/2017,San Jose del Cabo -  Baja California Sur,Veh. Accid-Auto
10/28/2017,Ignacio Zaragoza -  Chihuahua,Homicide
10/28/2017,Saltillo -  Coahuila,Homicide
10/30/2017,Guadalajara -  Jalisco,Suicide
11/03/2017,Cozumel -  Quintana Roo,Drowning
11/04/2017,Cd Juarez -  Chihuahua,Drug-Related
11/05/2017,Tijuana -  Baja California,Homicide
11/07/2017,Puerto Vallarta -  Jalisco,Veh. Accid-Auto
11/09/2017,La Huerta -  Jalisco,Veh. Accid-Motorcy.
11/09/2017,Tijuana -  Baja California,Homicide
11/09/2017,Tijuana -  Baja California,Homicide
11/11/2017,Gomez Palacio -  Durango,Veh. Accid-Pedestr.
11/12/2017,Pochutla -  Oaxaca,Drowning
11/13/2017,Cancun -  Quintana Roo,Unknown/Undetermined
11/14/2017,Cancun -  Quintana Roo,Other Accident
11/15/2017,Montemorelos -  Nuevo Leon,Homicide
11/18/2017,Zihuatanejo -  Guerrero,Veh. Accid-Auto
11/19/2017,Ensenada -  Baja California,Veh. Accid-Auto
11/19/2017,Yahualica De Gonzalez Gallo -  Jalisco,Drowning
11/21/2017,Puebla -  Puebla,Other Accident
11/23/2017,Ciudad Juarez -  Chihuahua,Homicide
11/24/2017,Merida -  Yucatan,Other Accident
11/24/2017,Sonoyta -  Sonora,Veh. Accid-Other
11/29/2017,Cancun -  Quintana Roo,Drowning
12/02/2017,Charcas -  San Luis Potosi,Homicide
12/02/2017,Ciudad Juarez -  Chihuahua,Homicide
12/03/2017,Ciudad Juarez -  Chihuahua,Other Accident
12/09/2017,Ciudad Juarez -  Chihuahua,Homicide
12/15/2017,Guadalajara -  Jalisco,Other Accident
12/18/2017,Saltillo -  Coahuila,Veh. Accid-Auto
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/19/2017,Quintana Roo,Veh. Accid-Bus
12/27/2017,Jacona -  Michoacan,Homicide
12/27/2017,Zihuatanejo -  Guerrero,Unknown/Undetermined
12/28/2017,Ixtapa Zihuatanejo - Guerrero,Homicide
12/31/2017,Tlajomulco De Zuniga -  Jalisco,Homicide
01/01/2018,San Jose del Cabo -  Baja California Sur,Veh. Accid-Auto
01/04/2018,Ciudad Juarez -  Chihuahua,Homicide
01/06/2018,Ahome -  Sinaloa,Homicide
01/08/2018,Guerrero -  Chihuahua,Other Accident
01/08/2018,Tulum -  Quintana Roo,Drowning
01/09/2018,Cancun -  Quintana Roo,Undetermined/Unknown
01/09/2018,Ensenada -  Baja California,Homicide
01/09/2018,Zacatecas -  Zacatecas,Veh. Accid-Auto
01/10/2018,Ensenada -  Baja Califiornia ,Drowning
01/10/2018,Puerto Vallarta -  Jalisco,Suicide
01/11/2018,Ensenada -  Baja California,Drowning
01/13/2018,Todo Santos -  Baja California Sur,Suicide
01/20/2018,Ciudad de Mexico,Other Accident
01/25/2018,Cabo San Lucas - Baja California Sur,Veh. Accid-Pedestr.
01/25/2018,Tijuana - Baja California,Homicide
01/26/2018,Reynosa - Tamaulipas,Homicide
01/26/2018,Tijuana - Baja California,Drug-Related
02/02/2018,Colima -  Colima,Homicide
02/05/2018,Concordia - Sinaloa,Homicide
02/05/2018,Puerto Penasco - Sonora,Homicide
02/06/2018,San Luis Rio Colorado - Sonora,Homicide
02/06/2018,Tijuana - Baja California,Suicide
02/08/2018,Garcia - Nuevo Leon,Suicide
02/10/2018,La Piedad - Michoacan,Veh. Accid-Auto
02/10/2018,Nava - Coahuila,Veh. Accid-Auto
02/10/2018,Tijuana - Baja California,Homicide
02/11/2018,Durango - Durango,Other Accident
02/11/2018,Puerto Penasco - Sonora,Veh. Accid-Auto
02/11/2018,Tlachichuca - Puebla,Other Accident
02/12/2018,Ciudad Juarez - Chihuahua,Other Accident
02/12/2018,Tijuana - Baja California,Homicide
02/14/2018,Tijuana - Baja California,Homicide
02/15/2018,Nogales - Sonora,Homicide
02/16/2018,Cancun - Quintana Roo,Drowning
02/16/2018,Mazatlan - Sinaloa,Suicide
02/16/2018,Mazatlan - Sinaloa,Suicide
02/16/2018,Tonala - Jalisco,Homicide
02/21/2018,Tijuana - Baja California,Veh. Accid-Motorcy.
02/22/2018,Ocampo - Tamaulipas ,Homicide
02/22/2018,Pochutla - Oaxaca,Drowning
02/25/2018,Cabo San Lucas - Baja California Sur,Drowning
02/27/2018,Caborca - Sonora,Other Accident
02/28/2018,Ciudad Juarez - Chihuahua,Homicide
02/28/2018,Cuauhtemoc - Chihuahua,Homicide
03/02/2018,Guadalajara - Jalisco,Suicide
03/06/2018,Atengo - Jalisco,Homicide
03/06/2018,Ciudad Juarez - Chihuahua,Homicide
03/08/2018,Cancun - Quintana Roo,Homicide
03/08/2018,Ciudad Juarez - Chihuahua,Suicide
03/10/2018,San Pedro Garza Garcia - Nuevo Leon,Homicide
03/15/2018,Azcapotzalco - Ciudad De Mexico,Other Accident
03/17/2018,Jerez -  Zacatecas,Veh. Accid-Auto
03/18/2018,Aquila - Michoacan,Drowning
03/20/2018, Yuriria - Guanajuato,Homicide
03/20/2018,Tulum - Quintana Roo,Other Accident
03/20/2018,Tulum - Quintana Roo,Other Accident
03/20/2018,Tulum - Quintana Roo,Other Accident
03/20/2018,Tulum - Quintana Roo,Other Accident
03/25/2018,Tijuana - Baja California ,Suicide
03/27/2018,Santa Isabel - Chihuahua,Veh. Accid-Motorcy.
03/28/2018,Puerto Penasco - Sonora,Veh. Accid-Auto
03/29/2018,Escuinapa - Sinaloa,Veh. Accid-Auto
